1220,中山,10,2勝,香取特別･2勝,3,6, 58 , タイセイアディクト,牡,4,３歳以上,ルメール,,ダ,2400,16,(美),池上昌和,美浦,
1220,中山,10,2勝,香取特別･2勝,4,7, 58 , シャンバラ,牡,6,３歳以上,松若風馬,,ダ,2400,16,(栗),橋口慎介,栗東,
1220,中山,10,2勝,香取特別･2勝,4,8, 58 , セレクティオ,牡,5,３歳以上,斎藤新,,ダ,2400,16,(栗),橋口慎介,栗東,
1220,中山,10,2勝,香取特別･2勝,5,9, 58 , ヤウガウ,セ,8,３歳以上,菊沢一樹,,ダ,2400,16,(美),金成貴史,美浦,
1220,中山,10,2勝,香取特別･2勝,5,10, 58 , アトラクティーボ,牡,6,３歳以上,石橋脩,,ダ,2400,16,(美),武藤善則,美浦,
1220,中山,10,2勝,香取特別･2勝,6,11, 58 , イデアユウシン,牡,5,３歳以上,江田照男,,ダ,2400,16,(美),松永康利,美浦,B
1220,中山,10,2勝,香取特別･2勝,6,12, 58 ,*インジケーター,牡,4,３歳以上,北村宏司,,ダ,2400,16,(栗),高橋康之,栗東,B
1220,中山,10,2勝,香取特別･2勝,7,13, 58 , セイウンガレオン,セ,6,３歳以上,富田暁,,ダ,2400,16,(美),奥平雅士,美浦,
1220,中山,10,2勝,香取特別･2勝,7,14, 56 , ハッピーダンチャン,牡,3,３歳以上,西村淳也,,ダ,2400,16,(栗),小椋研介,栗東,
1220,中山,10,2勝,香取特別･2勝,8,15, 56 , コスモコンフェルマ,牡,3,３歳以上,丹内祐次,,ダ,2400,16,(美),鈴木慎太,美浦,B
1220,中山,10,2勝,香取特別･2勝,8,16, 56 , ファイアトリック,牡,3,３歳以上,佐々木大,,ダ,2400,16,(美),伊坂重信,美浦,
1220,中山,11,Ｇ３,ターコイＨG3,1,1, 53 , リラボニート,牝,4,３歳以上,丹内祐次,,芝,1600,16,(栗),須貝尚介,栗東,
1220,中山,11,Ｇ３,ターコイＨG3,1,2, 53 , スリールミニョン,牝,3,３歳以上,永島まな,,芝,1600,16,(栗),高橋康之,栗東,
1220,中山,11,Ｇ３,ターコイＨG3,2,3, 55 , シングザットソング,牝,5,３歳以上,斎藤新,,芝,1600,16,(栗),高野友和,栗東,
1220,中山,11,Ｇ３,ターコイＨG3,2,4, 54 , ジューンオレンジ,牝,5,３歳以上,横山和生,,芝,1600,16,(栗),長谷川浩,栗東,
1220,中山,11,Ｇ３,ターコイＨG3,3,5, 53 , ソルトクィーン,牝,4,３歳以上,富田暁,,芝,1600,16,(栗),武英智,栗東,
1220,中山,11,Ｇ３,ターコイＨG3,3,6,55.5, ウンブライル,牝,5,３歳以上,ルメール,,芝,1600,16,(美),木村哲也,美浦,B
1220,中山,11,Ｇ３,ターコイＨG3,4,7, 56 , ボンドガール,牝,4,３歳以上,津村明秀,,芝,1600,16,(美),手塚貴久,美浦,
1220,中山,11,Ｇ３,ターコイＨG3,4,8, 56 , ドロップオブライト,牝,6,３歳以上,松若風馬,,芝,1600,16,(栗),福永祐一,栗東,
1220,中山,11,Ｇ３,ターコイＨG3,5,9, 54 , ビップデイジー,牝,3,３歳以上,西村淳也,,芝,1600,16,(栗),松下武士,栗東,
1220,中山,11,Ｇ３,ターコイＨG3,5,10, 53 , ランフォーヴァウ,牝,3,３歳以上,小崎綾也,,芝,1600,16,(栗),福永祐一,栗東,B
1220,中山,11,Ｇ３,ターコイＨG3,6,11, 56 , カピリナ,牝,4,３歳以上,横山典弘,,芝,1600,16,(美),田島俊明,美浦,
1220,中山,11,Ｇ３,ターコイＨG3,6,12, 50 , キタウイング,牝,5,３歳以上,嶋田純次,,芝,1600,16,(美),小島茂之,美浦,
1220,中山,11,Ｇ３,ターコイＨG3,7,13,55.5, ソーダズリング,牝,5,３歳以上,横山武史,,芝,1600,16,(栗),新谷功一,栗東,
1220,中山,11,Ｇ３,ターコイＨG3,7,14, 53 , フィールシンパシー,牝,6,３歳以上,菅原明良,,芝,1600,16,(美),小島茂之,美浦,
1220,中山,11,Ｇ３,ターコイＨG3,8,15, 54 , ホウオウラスカーズ,牝,7,３歳以上,木幡巧也,,芝,1600,16,(美),高木登,美浦,
1220,中山,11,Ｇ３,ターコイＨG3,8,16, 54 , チェルビアット,牝,3,３歳以上,戸崎圭太,,芝,1600,16,(栗),高野友和,栗東,B
1220,中山,12,2勝,２勝ｸﾗｽ,1,1, 58 , ショウナンハクウン,牡,5,３歳以上,荻野極,,ダ,1200,16,(美),大竹正博,美浦,
1220,中山,12,2勝,２勝ｸﾗｽ,1,2, 58 , ロミオボス,牡,5,３歳以上,木幡巧也,,ダ,1200,16,(美),加藤征弘,美浦,B
1220,中山,12,2勝,２勝ｸﾗｽ,2,3,53▲, ファイントパーズ,牝,4,３歳以上,舟山瑠泉,,ダ,1200,16,(美),鈴木伸尋,美浦,B
1220,中山,12,2勝,２勝ｸﾗｽ,2,4, 58 , ロサンゼルス,牡,4,３歳以上,マーカン,,ダ,1200,16,(美),伊藤圭三,美浦,B
1220,中山,12,2勝,２勝ｸﾗｽ,3,5, 58 , ウォルラス,牡,5,３歳以上,杉原誠人,,ダ,1200,16,(美),中川公成,美浦,B
1220,中山,12,2勝,２勝ｸﾗｽ,3,6, 56 , ドナレア,牝,4,３歳以上,江田照男,,ダ,1200,16,(美),高木登,美浦,
1220,中山,12,2勝,２勝ｸﾗｽ,4,7, 55 ,*エリカマユーリ,牝,3,３歳以上,ルメール,,ダ,1200,16,(美),堀宣行,美浦,
1220,中山,12,2勝,２勝ｸﾗｽ,4,8, 55 , スノーサイレンス,牝,3,３歳以上,戸崎圭太,,ダ,1200,16,(栗),小栗実,栗東,
1220,中山,12,2勝,２勝ｸﾗｽ,5,9, 58 , アグラード,牡,4,３歳以上,津村明秀,,ダ,1200,16,(美),高柳瑞樹,美浦,
